longitude,latitude,weight
113.237579,23.186034,10
113.274637,23.226014,10
113.424057,23.078865,10
113.257889,23.116231,10
113.287428,23.100841,10
113.323484,23.116245,10
113.255744,23.143856,10
113.323308,23.119723,10
113.369934,23.190535,10
113.396328,23.092871,10
113.390798,23.136935,10
113.275284,23.17093,10
113.223957,23.128964,10
113.350341,23.128452,10
113.380266,23.202171,10
113.438272,23.137373,10
113.265655,23.111069,10
113.242857,23.197499,10
113.363742,23.110501,10
113.372002,23.097369,10
113.25947,23.091915,10
113.219095,23.156269,10
113.452151,23.173979,10
113.314398,23.018329,10
113.330372,23.208223,10
113.233769,23.085645,10
113.349626,23.117138,10
113.226411,23.219594,10
113.381436,23.069914,10
113.265934,23.255909,10
113.413118,23.042226,10
113.272896,23.228637,10
113.312979,23.293261,10
113.323327,22.980433,10
113.274386,23.221971,10
113.303465,23.278515,10
113.334417,23.260998,10
113.292769,23.247984,10
113.376878,22.948927,10
113.288641,23.104975,10
113.274072,23.223497,10
113.249947,23.221512,10
113.270317,23.006635,10
113.326697,23.0602,10
113.363221,23.044465,10
113.237613,23.275739,10
113.259303,23.092282,10
113.244357,23.207882,10
113.44873,23.16787,10
113.287205,23.14232,10
113.424149,23.131975,10
113.335793,23.058816,10
113.344897,23.129832,10
113.362841,23.092826,10
113.300793,23.12637,10
113.248045,23.206582,10
113.322287,23.060515,10
113.233314,23.207161,10
113.314255,23.032915,10
113.323241,23.115458,10
113.252258,23.084899,10
113.218777,23.085123,10
113.322045,22.913719,10
113.414072,23.163274,10
113.220079,23.0857,10
113.270412,23.144504,10
113.428424,23.041866,10
113.25269,23.056351,10
113.375882,22.997897,10
113.218519,23.086255,10
113.533933,23.189833,10
113.50678,23.108031,10
113.304328,23.023049,10
113.412751,23.076006,10
113.263501,23.208125,10
113.288085,23.15777,10
113.383862,23.081925,10
113.320235,23.162326,10
113.402231,22.968374,10
113.366747,23.132678,10
113.340105,23.111686,10
113.382786,23.152436,10
113.387769,23.009946,10
113.27885,22.986403,10
113.467422,23.304037,10
113.353321,23.12052,10
113.448738,23.104787,10
113.272937,23.171259,10
113.362857,23.073402,10
113.250189,23.094674,10
113.278121,23.142959,10
113.271691,23.133199,10
113.418143,23.077032,10
113.39818,23.015169,10
113.368095,23.182596,10
113.259811,23.28219,10
113.330808,23.164405,10
113.302964,23.330384,10
113.335865,23.269969,10
113.404255,23.0242,10
113.267063,23.304843,10
113.313856,23.14173,10
113.327445,23.117594,10
113.274478,23.131703,10
113.400637,23.121926,10
113.450597,23.174549,10
113.327771,23.048051,10
113.242267,23.091819,10
113.27761,23.212907,10
113.324004,22.97768,10
113.256203,23.20717,10
113.251576,23.111671,10
113.310514,23.296428,10
113.482842,23.188857,10
113.35108,22.972282,10
113.237634,23.38784,10
113.312677,22.936357,10
113.365548,23.045971,10
113.32778,22.977663,10
113.373715,22.966353,10
113.38728,23.201455,10
113.238981,23.124623,10
113.314819,22.988134,10
113.376131,23.193017,10
113.340562,23.225081,10
113.450272,23.142284,10
113.336089,23.006935,10
113.436728,23.139517,10
113.423155,23.075744,10
113.299373,23.10131,10
113.433071,23.1276,10
113.341722,23.029958,10
113.373034,23.20392,10
113.340608,23.07455,10
113.381175,23.055993,10
113.257746,23.177144,10
113.38982,23.053564,10
113.404293,23.20028,10
113.469585,23.113114,10
113.23684,23.165978,10
113.237464,23.069601,10
113.313599,23.268402,10
113.48194,23.103597,10
113.442768,23.102598,10
113.419104,23.0787,10
113.430352,23.081258,10
113.254979,23.169023,10
113.401766,22.990911,10
113.306492,23.289118,10
113.399991,23.054973,10
113.372661,23.186584,10
113.301455,23.147303,10
113.221532,23.378849,10
113.312334,23.065014,10
113.219528,23.084293,10
113.257055,23.141365,10
113.341026,23.226544,10
113.406773,22.990842,10
113.388321,23.140238,10
113.339269,23.121991,10
113.369739,23.190355,10
113.243875,23.066713,10
113.372977,22.969859,10
113.261431,23.197718,10
113.278523,23.005002,10
113.285797,23.121139,10
113.385137,23.015652,10
113.436742,23.196405,10
113.301503,23.352608,10
113.39703,23.018351,10
113.382698,23.116835,10
113.370082,23.186868,10
113.267277,23.196037,10
113.299207,23.208349,10
113.240349,23.306065,10
113.375433,23.190804,10
113.374982,23.185326,10
113.42441,23.132416,10
113.369186,22.956103,10
113.351547,22.912701,10
113.460683,23.174031,10
113.271683,23.342795,10
113.274758,23.303571,10
113.251366,23.111511,10
113.340721,23.125865,10
113.376267,23.191389,10
113.206955,23.274151,10
113.369534,23.187179,10
113.367419,23.184105,10
