longitude,latitude,weight
113.294558,23.155356,10
113.276527,23.104676,10
113.252102,23.123351,10
113.286368,23.109351,10
113.279595,23.109964,10
113.243761,23.12314,10
113.297574,23.147067,10
113.305667,23.127626,10
113.296008,23.104048,10
113.294905,23.108178,10
113.25844,23.10736,10
113.293806,23.125319,10
113.255931,23.134985,10
113.257725,23.102513,10
113.261658,23.100022,10
113.242541,23.121949,10
113.252517,23.113829,10
113.258506,23.165051,10
113.313638,23.130931,10
113.291123,23.095797,10
113.254757,23.156717,10
113.294157,23.122142,10
113.24923,23.162173,10
113.238995,23.137515,10
113.289871,23.144513,10
113.31127,23.136274,10
113.300588,23.14973,10
113.242428,23.141607,10
113.285052,23.100414,10
113.275247,23.113397,10
113.227014,23.144648,10
113.28777,23.096474,10
113.242451,23.121967,10
113.265655,23.164257,10
113.308119,23.11547,10
113.261154,23.097203,10
113.271297,23.159363,10
113.268379,23.100534,10
113.287269,23.106739,10
113.2643,23.104993,10
113.281145,23.097852,10
113.280273,23.097076,10
113.249582,23.148263,10
113.304693,23.147772,10
113.267196,23.164185,10
113.249461,23.098621,10
113.249052,23.159698,10
113.252368,23.159935,10
113.261805,23.139103,10
113.268576,23.095457,10
113.272959,23.092824,10
113.300857,23.108876,10
113.235869,23.151658,10
113.266764,23.104571,10
113.246794,23.117639,10
113.240617,23.140035,10
113.256409,23.165647,10
113.278241,23.096672,10
113.271908,23.093663,10
113.258545,23.157712,10
113.282329,23.094723,10
113.238762,23.122549,10
113.259266,23.098632,10
113.233913,23.146512,10
113.308426,23.093695,10
113.271279,23.170479,10
113.270234,23.096686,10
113.311248,23.117007,10
113.241693,23.145989,10
113.293739,23.129362,10
113.251472,23.085517,10
113.300307,23.107123,10
113.276894,23.167982,10
113.297359,23.15558,10
113.265855,23.08978,10
113.280532,23.091213,10
113.227075,23.099315,10
113.259329,23.096986,10
113.239911,23.103337,10
113.272831,23.167736,10
113.270004,23.098586,10
113.317927,23.128639,10
113.274726,23.093037,10
113.267642,23.178529,10
113.281566,23.17292,10
113.320805,23.140374,10
113.288609,23.101139,10
113.259675,23.167676,10
113.27116,23.193891,10
113.261325,23.198593,10
113.241197,23.160559,10
113.316433,23.132251,10
113.291077,23.112782,10
113.247082,23.099014,10
113.286752,23.097315,10
113.315908,23.143294,10
113.260801,23.099368,10
113.261389,23.171589,10
113.252298,23.155738,10
113.2263,23.114111,10
113.256906,23.176055,10
113.230114,23.122932,10
113.25033,23.095553,10
113.257722,23.107578,10
113.227696,23.160793,10
113.298918,23.146245,10
113.290787,23.093653,10
113.235829,23.15193,10
113.315109,23.124435,10
113.277249,23.138647,10
113.286085,23.095207,10
113.307707,23.11972,10
113.277572,23.089898,10
113.276304,23.081283,10
113.231247,23.135559,10
113.217573,23.109062,10
113.318065,23.15205,10
113.262861,23.208764,10
113.240121,23.194552,10
113.276642,23.110735,10
113.301548,23.099903,10
113.282676,23.136795,10
113.34219,23.08176,10
113.286852,23.14119,10
113.255138,23.168596,10
113.274054,23.090831,10
113.24733,23.170702,10
113.237617,23.162367,10
113.25537,23.131281,10
113.317444,23.140119,10
113.239801,23.09767,10
113.238337,23.101188,10
113.316717,23.097263,10
113.336283,23.144882,10
113.29866,23.084726,10
113.295092,23.101268,10
113.244917,23.15749,10
113.341275,23.129615,10
113.29231,23.093707,10
113.317622,23.153346,10
113.3013,23.123315,10
113.334203,23.154162,10
113.333881,23.135055,10
113.24388,23.168131,10
113.238179,23.10695,10
113.260918,23.170569,10
113.345968,23.121917,10
113.255389,23.169266,10
113.242921,23.084698,10
113.248356,23.134223,10
113.288615,23.050338,10
113.289287,23.124148,10
113.256175,23.186338,10
113.308931,23.162372,10
113.277988,23.176999,10
113.301437,23.099918,10
113.265388,23.175594,10
113.318985,23.14619,10
113.22591,23.122745,10
113.335084,23.095775,10
113.314119,23.109003,10
113.287178,23.092829,10
113.260852,23.176828,10
113.279621,23.20196,10
113.251246,23.087804,10
113.245438,23.080888,10
113.313415,23.106568,10
113.231781,23.088846,10
113.209942,23.161203,10
113.287465,23.089402,10
113.306177,23.093653,10
113.262011,23.102212,10
113.250999,23.116501,10
113.240936,23.182793,10
113.292598,23.08913,10
113.244446,23.166228,10
113.347927,23.13602,10
113.344042,23.120347,10
113.338912,23.135361,10
113.291602,23.09022,10
113.246532,23.173312,10
113.351935,23.11854,10
113.314718,23.150059,10
113.344738,23.136522,10
113.274518,23.083837,10
113.329639,23.135689,10
113.313281,23.149736,10
113.283236,23.170746,10
113.272425,23.170207,10
113.254233,23.181677,10
113.299923,23.082521,10
113.317042,23.106132,10
113.22708,23.155349,10
113.24342,23.172865,10
113.2759,23.171504,10
113.279953,23.198978,10
113.318428,23.104246,10
113.24121,23.17845,10
113.282929,23.086089,10
113.280079,23.185513,10
113.235772,23.136343,10
113.219568,23.092142,10
113.344217,23.142021,10
113.325578,23.13552,10
113.254003,23.17054,10
113.338805,23.127488,10
113.210178,23.153268,10
113.23239,23.106319,10
113.255277,23.17877,10
113.240609,23.165571,10
113.221631,23.120372,10
113.286994,23.073572,10
113.317853,23.127035,10
113.316223,23.105369,10
113.233178,23.106914,10
113.339476,23.14366,10
113.291327,23.091208,10
113.242494,23.065622,10
113.349032,23.091414,10
113.333184,23.149593,10
113.237549,23.098039,10
113.227686,23.142664,10
113.233933,23.153743,10
113.230399,23.09021,10
113.284235,23.08212,10
113.319106,23.153449,10
113.305039,23.161056,10
113.331794,23.167677,10
113.310157,23.108095,10
113.314959,23.088558,10
113.323872,23.096905,10
113.236672,23.094676,10
113.327441,23.098335,10
113.349719,23.145545,10
113.295608,23.092119,10
113.320276,23.127054,10
113.328534,23.15575,10
113.345885,23.135189,10
113.335774,23.127878,10
113.324617,23.174862,10
113.329268,23.092263,10
113.30934,23.163629,10
113.217131,23.162029,10
113.323582,23.109456,10
113.239277,23.192532,10
113.331127,23.175009,10
113.233119,23.090893,10
113.233013,23.096186,10
113.334172,23.089858,10
113.215114,23.170177,10
113.345926,23.151107,10
113.318623,23.165315,10
113.253982,23.180007,10
113.340871,23.12496,10
113.318952,23.109696,10
113.266557,23.199038,10
113.299454,23.094775,10
113.33731,23.14641,10
113.331588,23.134193,10
113.236333,23.185178,10
113.328212,23.182403,10
113.293536,23.074936,10
113.245125,23.210399,10
113.33774,23.148141,10
113.340933,23.148086,10
113.226512,23.167798,10
113.325112,23.141742,10
113.22948,23.141261,10
113.259149,23.182813,10
113.230994,23.203671,10
113.34943,23.119253,10
113.201922,23.086779,10
113.341618,23.136171,10
113.216669,23.086084,10
113.26493,23.203292,10
113.24183,23.15433,10
113.221304,23.084401,10
113.317059,23.109099,10
113.223154,23.064822,10
113.356283,23.152061,10
113.327631,23.090985,10
113.330534,23.087005,10
113.271343,23.128485,10
113.265666,23.130445,10
113.276179,23.12818,10
113.265389,23.127556,10
113.277022,23.131152,10
113.271989,23.12342,10
113.266133,23.136358,10
113.260945,23.128612,10
113.272108,23.140764,10
113.26931,23.141108,10
113.258504,23.134976,10
113.28407,23.132545,10
113.284796,23.132126,10
113.255926,23.13435,10
113.255131,23.1348,10
113.28026,23.142919,10
113.287096,23.126157,10
113.284616,23.141623,10
113.290595,23.136815,10
113.266173,23.110361,10
113.266406,23.110062,10
113.274523,23.109797,10
113.251497,23.118301,10
113.262335,23.109192,10
113.296251,23.130549,10
113.291163,23.145668,10
113.24756,23.144478,10
113.285333,23.10755,10
113.298924,23.138317,10
113.254719,23.145039,10
113.305339,23.126851,10
113.30443,23.128635,10
113.275107,23.10284,10
113.278403,23.106298,10
113.255483,23.137682,10
113.244882,23.126601,10
113.245055,23.149276,10
113.279591,23.151366,10
113.276961,23.11411,10
113.267195,23.127309,10
113.295764,23.145642,10
113.317205,23.129653,10
113.309193,23.115059,10
113.242078,23.132369,10
113.247282,23.151814,10
113.250085,23.153247,10
113.279487,23.098748,10
113.252959,23.126065,10
113.241169,23.120021,10
113.297507,23.100143,10
113.231784,23.14063,10
113.269067,23.130697,10
113.279815,23.134938,10
113.316893,23.124834,10
113.244812,23.139851,10
113.267236,23.096187,10
113.286301,23.132876,10
113.31332,23.103904,10
113.264298,23.157459,10
113.241186,23.12281,10
113.31284,23.135454,10
113.291649,23.100377,10
113.29782,23.149611,10
113.295051,23.097533,10
113.271497,23.101016,10
113.281551,23.168309,10
113.313694,23.138652,10
113.277664,23.169716,10
113.291483,23.096012,10
113.250472,23.120839,10
113.266326,23.136424,10
113.285759,23.092814,10
113.240691,23.152672,10
113.326461,23.127543,10
113.274873,23.121032,10
113.248217,23.081945,10
113.246604,23.156561,10
113.234244,23.079285,10
113.258359,23.135411,10
113.268796,23.161577,10
113.22273,23.141959,10
113.244921,23.13975,10
113.329678,23.098885,10
113.22714,23.182851,10
113.292751,23.121716,10
113.295495,23.085996,10
113.227075,23.13275,10
113.317217,23.107624,10
113.287048,23.100001,10
113.256625,23.168371,10
113.287281,23.07938,10
113.319784,23.151743,10
113.319095,23.149787,10
113.303503,23.167054,10
113.256134,23.184895,10
113.286703,23.127976,10
113.289373,23.112525,10
113.239728,23.102936,10
113.286119,23.105191,10
113.24818,23.086687,10
113.267339,23.178813,10
113.243409,23.133889,10
113.307137,23.155476,10
113.248789,23.098301,10
113.234248,23.079177,10
113.313918,23.150431,10
113.273214,23.170157,10
113.242284,23.077011,10
113.212881,23.115379,10
113.214093,23.151571,10
113.296661,23.092631,10
113.291182,23.100483,10
113.288167,23.081557,10
113.251633,23.186193,10
113.24429,23.090002,10
113.313853,23.097299,10
113.278958,23.098448,10
113.249767,23.184407,10
113.2172,23.123315,10
113.278895,23.106183,10
113.245851,23.107597,10
113.259898,23.182609,10
113.256618,23.173005,10
113.336276,23.152802,10
113.214591,23.172549,10
113.305153,23.164432,10
113.293045,23.130035,10
113.237053,23.164197,10
113.351356,23.143465,10
113.256168,23.138652,10
113.344403,23.121347,10
113.293501,23.121532,10
113.310107,23.089426,10
113.259338,23.127149,10
113.282227,23.076659,10
113.272758,23.113723,10
113.221154,23.112759,10
113.278837,23.132799,10
113.330964,23.102568,10
113.28688,23.10039,10
113.262574,23.195785,10
113.22045,23.110441,10
113.246203,23.181964,10
113.275061,23.10315,10
113.309171,23.099167,10
113.304154,23.06357,10
113.286651,23.127913,10
113.265062,23.130097,10
113.336266,23.091054,10
113.338487,23.125192,10
113.241048,23.105954,10
113.273723,23.082548,10
113.246608,23.206879,10
113.314468,23.102954,10
113.284712,23.165603,10
113.259339,23.12715,10
113.26753,23.09017,10
113.24452,23.173398,10
113.275773,23.179182,10
113.270093,23.084773,10
113.244145,23.079679,10
113.279726,23.133105,10
113.325584,23.165751,10
113.335863,23.098552,10
113.303303,23.076374,10
113.331723,23.166508,10
113.248307,23.125998,10
113.239794,23.06866,10
113.282898,23.093535,10
113.273247,23.083029,10
113.263818,23.197555,10
