longitude,latitude,weight
113.2609856,23.18787169,1
113.2624343,23.18985973,1
113.2596799,23.19374715,1
113.2611098,23.19883014,1
113.2625455,23.10788879,1
113.2600176,23.10568952,1
113.263553,23.10597909,1
113.2544021,23.10936098,1
113.2584485,23.11902943,1
113.2580444,23.13111301,1
113.2501983,23.13224294,1
113.2588131,23.13842657,1
113.2584494,23.14264031,1
113.2460287,23.14828644,1
113.2362377,23.14744686,1
113.2370018,23.14664062,1
113.2261649,23.14973045,1
113.2308687,23.1617471,1
113.3347686,23.14905853,1
113.3254914,23.15190542,1
113.3377224,23.14617423,1
113.3310199,23.14113225,1
113.3308905,23.13051092,1
113.3310767,23.12855465,1
113.3370459,23.12816549,1
113.3333666,23.11938513,1
113.3341963,23.12103573,1
113.3341051,23.11065566,1
113.3296016,23.10795877,1
113.3262033,23.11531409,1
113.3236395,23.10557634,1
113.3272555,23.1051892,1
113.3251607,23.1124321,1
113.3197377,23.10489209,1
113.3135734,23.10607469,1
113.3063672,23.11303394,1
113.2956942,23.11174656,1
113.3020429,23.10880422,1
113.2958164,23.11382512,1
113.2835197,23.10714872,1
113.2878395,23.115818,1
113.2853415,23.118027,1
113.2903422,23.12013206,1
113.3347686,23.14905853,1
113.3254914,23.15190542,1
113.3377224,23.14617423,1
113.3310199,23.14113225,1
113.3308905,23.13051092,1
113.3310767,23.12855465,1
113.3370459,23.12816549,1
113.3333666,23.11938513,1
113.3341963,23.12103573,1
113.3341051,23.11065566,1
113.3296016,23.10795877,1
113.3262033,23.11531409,1
113.3236395,23.10557634,1
113.3272555,23.1051892,1
113.3251607,23.1124321,1
113.3197377,23.10489209,1
113.3135734,23.10607469,1
113.3063672,23.11303394,1
113.2956942,23.11174656,1
113.3020429,23.10880422,1
113.2958164,23.11382512,1
113.2835197,23.10714872,1
113.2878395,23.115818,1
113.2853415,23.118027,1
113.2903422,23.12013206,1
113.3349993,23.10541546,1
113.3314157,23.10373073,1
113.3211069,23.11253961,1
113.3245747,23.11244152,1
113.3214903,23.10546759,1
113.3072177,23.10618126,1
113.3063758,23.1045097,1
113.2959947,23.11174804,1
113.294717,23.11335993,1
113.2867165,23.11354833,1
113.2804926,23.12062386,1
113.2782203,23.12108016,1
113.2735058,23.12312082,1
113.2672841,23.11828219,1
113.2699477,23.11459299,1
113.2725778,23.10374255,1
113.2688159,23.10650478,1
113.2676268,23.10325208,1
113.2624507,23.10220126,1
113.2727725,23.09006717,1
113.2563145,23.09598851,1
113.2466432,23.09334307,1
113.2509597,23.10317401,1
113.2487335,23.09681685,1
113.2462083,23.1023138,1
113.2440951,23.09047262,1
113.2448424,23.09717532,1
113.2361972,23.08651387,1
113.2416294,23.09244222,1
113.2346657,23.0910811,1
113.2363231,23.08958259,1
113.2353828,23.08604419,1
113.2401015,23.0805679,1
113.33703,23.11148223,1
113.3314087,23.11070228,1
113.32717,23.11353266,1
113.3178362,23.11255685,1
113.315083,23.10495935,1
113.3118582,23.10433691,1
113.302416,23.11167773,1
113.2939059,23.11545829,1
113.2928846,23.11895013,1
113.28265,23.12154938,1
113.2771262,23.11495953,1
113.2807186,23.12314672,1
113.2672841,23.11828219,1
113.2699477,23.11459299,1
113.2725729,23.10852755,1
113.2748846,23.10570657,1
113.2750626,23.09620816,1
113.2785174,23.09397734,1
113.2736834,23.09007555,1
113.2617654,23.0797604,1
113.2639319,23.06882974,1
113.2628952,23.07125458,1
113.2624336,23.06769354,1
113.2510279,23.06643387,1
113.2547138,23.06649836,1
113.2506038,23.06520352,1
113.2469732,23.06579315,1
113.3143201,23.04201467,1
113.3111167,23.04403976,1
113.3028374,23.04687047,1
113.3068713,23.05592878,1
113.3077818,23.04635439,1
113.3145599,23.04592932,1
113.3186904,23.07522757,1
113.3215688,23.0813443,1
113.3244182,23.08477836,1
113.3188177,23.08502385,1
113.3267561,23.10208546,1
113.3247897,23.10329308,1
113.3241618,23.12646489,1
113.3196838,23.12543509,1
113.3256887,23.15011402,1
113.3271804,23.14267517,1
113.3276786,23.1463871,1
113.335281,23.15802993,1
113.2574359,23.08731873,1
113.2657583,23.09845729,1
113.2728018,23.08790078,1
113.2683771,23.10266522,1
113.255635,23.10705736,1
113.255247,23.10846417,1
113.2494628,23.11868994,1
113.2447565,23.1123652,1
113.2387809,23.12187072,1
113.2390388,23.11617335,1
113.2402485,23.12739955,1
113.240647,23.13252298,1
113.2273747,23.13480066,1
113.217976,23.11882248,1
113.2102249,23.11799648,1
113.2008045,23.12418583,1
113.2034158,23.11357841,1
113.1964095,23.1188119,1
113.1842256,23.10907927,1
113.1768938,23.115404,1
113.1848472,23.12312065,1
113.1861923,23.12485038,1
113.1903521,23.14038583,1
113.2762701,23.17649571,1
113.2773613,23.17136216,1
113.2763454,23.1695911,1
113.2742632,23.16533782,1
113.2643599,23.15895002,1
113.2713654,23.15141456,1
113.2644594,23.13938937,1
113.2651792,23.12304279,1
113.2599577,23.13027091,1
113.2581167,23.12913641,1
113.2617863,23.1299537,1
113.2590591,23.12518048,1
113.2520026,23.12723816,1
113.249997,23.12867574,1
113.2440527,23.12913184,1
113.2269792,23.12594293,1
113.2173086,23.11458159,1
113.3049979,23.03469756,1
113.31106,23.04254639,1
113.3108791,23.04418283,1
113.3065225,23.04704727,1
113.3106512,23.04611113,1
113.3101207,23.05237945,1
113.3117426,23.05584862,1
113.3077833,23.04781969,1
113.3145651,23.05101937,1
113.3094308,23.06791747,1
113.2931887,23.10269461,1
113.2946635,23.11594082,1
113.2906543,23.11895008,1
113.2935983,23.12664763,1
113.288897,23.12049929,1
113.2789265,23.12531764,1
113.2833853,23.12499525,1
113.2801386,23.1259362,1
113.2872963,23.12956173,1
113.2942619,23.14732126,1
113.3508889,23.17839906,1
113.3445862,23.18405714,1
113.3488128,23.18731191,1
113.33711,23.1875616,1
113.3341413,23.19072642,1
113.3367878,23.18625423,1
113.3384138,23.19738463,1
113.3293281,23.20373596,1
113.3370083,23.20510834,1
113.3344902,23.21305724,1
113.3261362,23.2170541,1
113.3129011,23.22105958,1
113.3091084,23.23042689,1
113.3066678,23.22323949,1
113.3029874,23.22662121,1
113.297916,23.21878398,1
113.2963014,23.21249832,1
113.2880821,23.21434995,1
113.2763915,23.21531794,1
113.2808467,23.20565184,1
113.272097,23.21259076,1
113.2686973,23.20821516,1
113.2598928,23.21571215,1
113.2528592,23.21214782,1
113.2438211,23.21194156,1
113.2436938,23.2184577,1
113.2286446,23.21494945,1
113.2353103,23.21561927,1
113.2337175,23.20417537,1
113.227888,23.20432973,1
113.2299113,23.2061009,1
113.2850966,23.27857943,1
113.2744043,23.25979274,1
113.2792918,23.26586291,1
113.275664,23.26412861,1
113.2630808,23.26243867,1
113.2646922,23.25636008,1
113.2635701,23.26255886,1
113.2581743,23.24962539,1
113.2681084,23.2548879,1
113.2608753,23.24783109,1
113.269814,23.24463268,1
113.2707153,23.23569303,1
113.2663997,23.22680175,1
113.2734381,23.22998825,1
113.2653861,23.21767354,1
113.273167,23.21773755,1
113.2718428,23.21367047,1
113.2745784,23.20622062,1
113.2853812,23.21404972,1
113.2912871,23.21316354,1
113.289986,23.21059997,1
113.2945466,23.20090072,1
113.2894138,23.18753835,1
113.2809786,23.18933671,1
113.2786487,23.17492364,1
113.2905015,23.1727015,1
113.300224,23.16540604,1
113.3075449,23.15721316,1
113.3015985,23.16451709,1
113.3049778,23.15234642,1
113.3116807,23.15462212,1
113.3104504,23.14575172,1
113.2920717,23.12289503,1
113.2973068,23.12416797,1
113.2851207,23.11902659,1
113.2798431,23.1255875,1
113.2755498,23.11739794,1
113.2650977,23.11528663,1
113.267698,23.12060403,1
113.2628509,23.11239111,1
113.2621187,23.12439287,1
113.2617948,23.12138369,1
113.2617955,23.12047783,1
113.2566617,23.12544278,1
113.2650713,23.13351725,1
113.2546202,23.13449585,1
113.2481747,23.1363744,1
113.2440517,23.13345663,1
113.2437995,23.12912828,1
113.2307172,23.13469039,1
113.2278258,23.13354812,1
113.23603,23.14026748,1
113.2348561,23.14110814,1
113.3262078,22.99043704,1
113.3407654,22.99529559,1
113.345986,23.0008163,1
113.347473,23.01054054,1
113.3521683,23.00717099,1
113.3601756,23.0068035,1
113.3526032,23.00638739,1
113.344252,23.00930169,1
113.3407025,23.02492628,1
113.3325888,23.0335834,1
113.3287703,23.04384645,1
113.3278854,23.04646885,1
113.3205068,23.04831899,1
113.3161307,23.05097866,1
113.3094308,23.06791747,1
113.307742,23.07658728,1
113.2947203,23.08366723,1
113.2987861,23.09042145,1
113.2934127,23.08553708,1
113.289425,23.09190646,1
113.2888774,23.10233091,1
113.2897893,23.1096849,1
113.2835504,23.11442435,1
113.2815007,23.11917412,1
113.2877177,23.12668155,1
113.3000705,23.12298977,1
113.3045685,23.13205403,1
113.3088547,23.13354074,1
113.3052281,23.13405733,1
113.3177331,23.13879385,1
113.1970715,23.16149686,1
113.2048155,23.16217541,1
113.2065647,23.16370326,1
113.2053687,23.1735301,1
113.2157947,23.16669712,1
113.2186848,23.1578432,1
113.2190184,23.15793589,1
113.2314037,23.15812965,1
113.2315439,23.15151315,1
113.246508,23.14617656,1
113.2508109,23.14246149,1
113.2562852,23.13439253,1
113.2575894,23.13629179,1
113.2711871,23.13428919,1
113.2683104,23.13239092,1
113.2696303,23.13852753,1
113.2686321,23.13636349,1
113.2739633,23.135189,1
113.2763196,23.12542798,1
113.2865014,23.13253991,1
113.2884417,23.1293052,1
113.2833952,23.12513326,1
113.2857066,23.12478331,1
113.296986,23.12153038,1
113.3087983,23.12084593,1
113.3749448,23.15099466,1
113.3641996,23.15033052,1
113.3679341,23.15313277,1
113.3628168,23.15202059,1
113.3480447,23.15109924,1
113.3423495,23.14271245,1
113.3458256,23.15214063,1
113.3410113,23.1514875,1
113.3301066,23.14795795,1
113.3301051,23.14524465,1
113.3253819,23.13173482,1
113.3189819,23.1199602,1
113.3183716,23.10806538,1
113.3302433,23.09905901,1
113.3359191,23.10642826,1
113.3290735,23.09525384,1
113.3387984,23.09892415,1
113.3308016,23.09598925,1
113.3415945,23.08634291,1
113.3423883,23.0969249,1
113.3377873,23.10649109,1
113.3228866,23.10502201,1
113.3211562,23.09940768,1
113.3220171,23.1094397,1
113.3152272,23.1111614,1
113.3146017,23.11350795,1
113.3065103,23.10442465,1
113.3055767,23.11304591,1
113.3027929,23.11288546,1
113.2948672,23.10839784,1
113.292239,23.1187078,1
113.2880728,23.11346712,1
113.2842174,23.12110879,1
113.2807261,23.11400124,1
113.2672829,23.11981694,1
113.266479,23.10940248,1
113.255416,23.11284537,1
113.2583422,23.1186336,1
113.2617508,23.11136057,1
113.2667299,23.1207604,1
113.2748102,23.12619241,1
113.2848038,23.12478934,1
113.2881345,23.12534211,1
113.291556,23.12325453,1
113.291732,23.12347466,1
113.3031838,23.11302115,1
113.3187593,23.10973817,1
113.3146297,23.11252767,1
113.3262309,23.10756332,1
113.3236229,23.09915904,1
113.3377942,23.10461344,1
113.3443209,23.10365176,1
113.3346105,23.10440367,1
113.332005,23.10591691,1
113.3232996,23.09835057,1
113.3243458,23.1075883,1
113.3164125,23.11885584,1
113.3072103,23.12058243,1
113.3115132,23.12132934,1
113.2903058,23.12189292,1
113.2917412,23.12474745,1
113.2798425,23.12678337,1
113.2777694,23.12335941,1
113.2649814,23.11388501,1
113.2664273,23.11121534,1
113.2601729,23.10976647,1
113.2618041,23.1049497,1
113.2574821,23.10732128,1
113.2538042,23.11567225,1
113.2588495,23.10990211,1
113.2714581,23.11099144,1
113.2707448,23.11424667,1
113.2860054,23.11577486,1
113.2840988,23.1207236,1
113.2846483,23.11975779,1
113.2964904,23.11092789,1
113.2973907,23.11329403,1
113.3059842,23.11386661,1
113.3075079,23.11294619,1
113.319946,23.11027624,1
113.3152334,23.10509266,1
113.3242499,23.10916351,1
113.3253793,23.10155003,1
113.3251141,23.10490151,1
113.3393715,23.10460206,1
113.3438132,23.0990209,1
113.242132,23.13393052,1
113.2273749,23.13340768,1
113.2187039,23.11910904,1
113.2041701,23.12589295,1
113.2004178,23.11766057,1
113.1945633,23.1209222,1
113.1962058,23.11647195,1
113.1937229,23.11759955,1
113.197142,23.12682377,1
113.1954026,23.12189022,1
113.1943409,23.1291881,1
113.1990779,23.13354815,1
113.201912,23.12680753,1
113.2367537,23.12785705,1
113.2470215,23.13554002,1
113.2421309,23.13492649,1
113.2522497,23.13665909,1
113.2464441,23.14133119,1
113.2549071,23.13630494,1
113.2655296,23.14224572,1
113.2727561,23.1349114,1
113.2699793,23.13441829,1
113.2757233,23.141282,1
113.2902826,23.13392593,1
113.3007473,23.14134091,1
113.3007671,23.14366984,1
113.3152692,23.14516695,1
113.3178886,23.14850295,1
113.3271837,23.14904384,1
113.3405411,23.14366202,1
113.3433351,23.14253205,1
113.3483739,23.15154982,1
113.3465621,23.15385066,1
113.2653331,23.1210745,1
113.2677421,23.11244004,1
113.2570134,23.11824998,1
113.2621241,23.11711996,1
113.2635712,23.12735407,1
113.2549325,23.12133542,1
113.2565752,23.13397271,1
113.2590142,23.1364281,1
113.2615084,23.13817575,1
113.251999,23.14317899,1
113.2406015,23.14757508,1
113.242147,23.14990268,1
113.245658,23.14687867,1
113.251787,23.15203328,1
113.2499706,23.15918645,1
113.248312,23.15683663,1
113.2378846,23.16573932,1
113.2458826,23.16957589,1
113.2464652,23.17197524,1
113.2448141,23.17498601,1
113.2492059,23.18387494,1
113.3315738,23.19645855,1
113.336519,23.20394973,1
113.3364586,23.19703064,1
113.3308209,23.18515054,1
113.3408784,23.19061193,1
113.3343696,23.18749474,1
113.3405748,23.18332688,1
113.3399008,23.17210885,1
113.3355715,23.1750117,1
113.3325041,23.16829348,1
113.3273655,23.15800271,1
113.3241871,23.15991795,1
113.3256119,23.15452799,1
113.3271837,23.14904384,1
113.3417474,23.14922366,1
113.3375114,23.14668998,1
113.3362647,23.1437254,1
113.3410056,23.14078835,1
113.4241715,23.0894154,1
113.4121371,23.09341272,1
113.4092762,23.09151627,1
113.4086606,23.10095501,1
113.4112072,23.10211653,1
113.4075338,23.10444203,1
113.4011812,23.10541659,1
113.3950643,23.10075764,1
113.3877662,23.09937208,1
113.3715363,23.10158711,1
113.3749471,23.10947461,1
113.3854837,23.12558353,1
113.3723942,23.12356127,1
113.369455,23.13130039,1
113.3679176,23.13433611,1
113.3449526,23.13604417,1
113.3479391,23.12800419,1
113.3341378,23.13740819,1
113.3334001,23.13730131,1
113.3312335,23.13027452,1
113.3184877,23.13415849,1
113.3097069,23.14366597,1
113.3228261,23.12935275,1
113.3188218,23.12206468,1
113.3295771,23.12720274,1
113.3393504,23.121034,1
113.3367344,23.12233683,1
113.3498845,23.11344152,1
113.3468646,23.1253216,1
113.3463626,23.12730938,1
113.3463628,23.12678842,1
113.3510958,23.13605256,1
113.3398116,23.13725393,1
113.3370225,23.1378914,1
113.3374012,23.14667188,1
113.3419892,23.15277816,1
113.3458439,23.16125731,1
113.3392951,23.15724957,1
113.3401845,23.16553477,1
113.2809847,23.12263915,1
113.2798524,23.12200799,1
113.275063,23.12543104,1
113.2714858,23.11774058,1
113.2807751,23.10404748,1
113.2827345,23.10879398,1
113.2785124,23.0952181,1
113.2879269,23.09505704,1
113.2871305,23.09156141,1
113.2793534,23.08146145,1
113.2859903,23.07822171,1
113.2851086,23.07625799,1
113.2894,23.07355875,1
113.2941481,23.07071248,1
113.298037,23.07124919,1
113.2919792,23.07495371,1
113.3055697,23.06862147,1
113.3088084,23.07443007,1
113.3695538,23.12091901,1
113.3810033,23.12928231,1
113.375612,23.13220556,1
113.3588122,23.13236787,1
113.3490672,23.13439793,1
113.3409329,23.13712159,1
113.3384838,23.13776386,1
113.3329109,23.1362659,1
113.3230006,23.12953781,1
113.3244016,23.14531898,1
113.3246435,23.15306618,1
113.3245712,23.15536678,1
113.3188765,23.16488172,1
113.3257708,23.16240212,1
113.3327401,23.17278264,1
113.3285322,23.17013926,1
113.338338,23.17931177,1
113.3328215,23.17617036,1
113.3433832,23.17906133,1
113.344794,23.1820065,1
113.3481712,23.17941579,1
113.2765541,23.13695147,1
113.2762283,23.12625707,1
113.2732156,23.12833701,1
113.2675129,23.12297296,1
113.2718188,23.11903353,1
113.2821487,23.11305096,1
113.2880666,23.11061371,1
113.2906211,23.10270748,1
113.2973287,23.09713406,1
113.3041435,23.10214719,1
113.3090803,23.09417985,1
113.3072157,23.09702927,1
113.3185015,23.10377507,1
113.3251001,23.10676032,1
113.3377936,23.10523931,1
113.3420087,23.10432992,1
113.3429097,23.09462043,1
113.3346718,23.09606678,1
113.3345506,23.08436578,1
113.338452,23.0807122,1
113.3452428,23.08132564,1
113.3587015,23.08943127,1
113.3611541,23.09422574,1
113.3635769,23.09624023,1
113.2472498,23.14452299,1
113.2483465,23.13922324,1
113.2520145,23.135777,1
113.252844,23.13221654,1
113.2462667,23.12746666,1
113.2517,23.12464417,1
113.2461172,23.11465208,1
113.2377686,23.10977037,1
113.2462413,23.10611357,1
113.2359307,23.09590326,1
113.2402426,23.10148273,1
113.236153,23.09403546,1
113.2314744,23.09257595,1
113.3459061,23.18175119,1
113.3407946,23.19176043,1
113.3303576,23.18518965,1
113.3265982,23.19228728,1
113.3223333,23.18970424,1
113.3265445,23.17577901,1
113.3223502,23.17319846,1
113.3268584,23.17346675,1
113.3220662,23.1651855,1
113.3255104,23.16478776,1
113.3124413,23.16004009,1
113.3171899,23.15127874,1
113.3117207,23.15329919,1
113.3077366,23.14160492,1
113.3020821,23.13542404,1
113.2986569,23.13818154,1
113.3037816,23.12783552,1
113.2976438,23.1342459,1
113.2946513,23.12568239,1
113.2866334,23.12696429,1
113.2767008,23.12106791,1
113.2799265,23.12314229,1
113.2658489,23.11152325,1
113.262232,23.10847934,1
113.262735,23.1127051,1
113.2555151,23.11037559,1
113.2630814,23.09820765,1
113.2414065,23.19063963,1
113.245624,23.18463736,1
113.2487655,23.17973915,1
113.2453353,23.18365995,1
113.2464277,23.17236173,1
113.2376468,23.1693737,1
113.2387527,23.15865688,1
113.2416789,23.16293888,1
113.2516519,23.16138352,1
113.2507582,23.15848465,1
113.2444003,23.1460121,1
113.2510755,23.15071084,1
113.2417748,23.1355029,1
113.2386373,23.13509024,1
113.2343615,23.12818867,1
113.2386395,23.12662868,1
113.2417815,23.11946428,1
113.245361,23.12144163,1
113.2440275,23.12204919,1
113.2519875,23.118179,1
113.2427303,23.11910674,1
113.2457684,23.17100244,1
113.2484803,23.17945545,1
113.2387019,23.16963349,1
113.2439613,23.16267745,1
113.2467366,23.16533517,1
113.2481656,23.16208621,1
113.2442996,23.15993073,1
113.2530204,23.15664251,1
113.2444003,23.1460251,1
113.2545658,23.14740651,1
113.2603654,23.15952231,1
113.2601976,23.16508842,1
113.2540095,23.15625988,1
113.2680591,23.16984861,1
113.2644998,23.16133774,1
113.2786719,23.16211728,1
113.2809618,23.16180006,1
113.2811815,23.16174913,1
113.2917471,23.16331014,1
113.3001469,23.16357854,1
113.2998073,23.16276928,1
113.3093648,23.16323599,1
113.3127012,23.15888933,1
113.3267311,23.15643798,1
113.3288949,23.17174944,1
113.3210363,23.17394707,1
113.3271959,23.17288352,1
113.3315562,23.17844413,1
113.3291701,23.18925428,1
113.3281597,23.19120886,1
113.3384135,23.19167155,1
113.3311196,23.19594332,1
113.3370086,23.2044594,1
113.3332878,23.20493354,1
113.2333899,23.2061841,1
113.2319488,23.20571311,1
113.2373312,23.20258951,1
113.2371909,23.19041328,1
113.2346801,23.18531384,1
113.245781,23.19029119,1
113.2416251,23.18104845,1
113.2453337,23.18118661,1
113.2387723,23.17893588,1
113.2391095,23.16522299,1
113.2387591,23.1651192,1
113.2493253,23.1636395,1
113.2443694,23.15455679,1
