longitude,latitude,weight
113.25757,23.106912,10
113.292274,23.147682,10
113.248872,23.113233,10
113.299196,23.13399,10
113.257456,23.106827,10
113.292443,23.147707,10
113.292475,23.147723,10
113.292454,23.147761,10
113.299268,23.126094,10
113.299299,23.126023,10
113.299345,23.125998,10
113.285377,23.153317,10
113.298506,23.138921,10
113.271051,23.157319,10
113.248552,23.112441,10
113.300267,23.132433,10
113.2609,23.104602,10
113.242389,23.122416,10
113.265942,23.157238,10
113.257568,23.154824,10
113.242495,23.121324,10
113.241747,23.136842,10
113.275749,23.103096,10
113.243162,23.119502,10
113.288582,23.108008,10
113.282362,23.104763,10
113.266893,23.102768,10
113.266875,23.102757,10
113.300681,23.134128,10
113.300178,23.136931,10
113.300173,23.137,10
113.280071,23.156788,10
113.243158,23.118789,10
113.265747,23.1578,10
113.244313,23.143947,10
113.265759,23.157808,10
113.300341,23.136846,10
113.29734,23.143898,10
113.257575,23.155444,10
113.290841,23.151366,10
113.279298,23.103296,10
113.25631,23.155045,10
113.241207,23.122671,10
113.285987,23.105342,10
113.239963,23.133967,10
113.2459,23.112899,10
113.295817,23.147491,10
113.24589,23.112884,10
113.24589,23.112884,10
113.301877,23.127215,10
113.27898,23.102084,10
113.302685,23.1322,10
113.292782,23.151748,10
113.301001,23.140412,10
113.302388,23.123694,10
113.291973,23.107584,10
113.3035,23.130997,10
113.299946,23.144166,10
113.303638,23.130366,10
113.249328,23.153119,10
113.278737,23.100928,10
113.23958,23.139882,10
113.23958,23.139882,10
113.262195,23.100801,10
113.255261,23.103291,10
113.3037,23.134251,10
113.240048,23.142323,10
113.23996,23.142312,10
113.304088,23.126751,10
113.244407,23.149365,10
113.301253,23.143416,10
113.238886,23.140195,10
113.240684,23.145366,10
113.269382,23.161828,10
113.267351,23.098781,10
113.26735,23.098776,10
113.302425,23.143633,10
113.24738,23.10656,10
113.302465,23.143575,10
113.305605,23.128295,10
113.305657,23.128878,10
113.305684,23.128304,10
113.258161,23.160234,10
113.304217,23.139819,10
113.275023,23.098198,10
113.301722,23.114821,10
113.235762,23.133535,10
113.302813,23.14398,10
113.305403,23.136861,10
113.261757,23.098797,10
113.276815,23.162338,10
113.23618,23.123205,10
113.262675,23.162066,10
113.306297,23.132636,10
113.258036,23.16142,10
113.253212,23.159654,10
113.272429,23.096712,10
113.27323,23.163781,10
113.305205,23.142083,10
113.277607,23.16354,10
113.307389,23.126111,10
113.307727,23.130885,10
113.258582,23.162454,10
113.305014,23.117039,10
113.264808,23.164033,10
113.264709,23.164033,10
113.260088,23.097036,10
113.303508,23.147857,10
113.308619,23.13377,10
113.282719,23.163503,10
113.256233,23.162612,10
113.256198,23.162674,10
113.26862,23.095194,10
